Manufacturer,Model,Model Year,vehicle_age,mileage_km,km_per_year,Fuel Type,Transmission,Condition,body_type,engine_cc,is_luxury,Colour,location,price_lkr
Toyota,Allion,2002,22,195000.0,8478.260869565218,Petrol,Manual,Used,Saloon,1490,0,silver,Negombo,6195000.0
Toyota,Axio,2014,10,121000.0,11000.0,Hybrid,Automatic,Used,Hatchback,1500,0,white,Ja-Ela,8200000.0
Honda,N BOX,2015,9,245000.0,24500.0,Petrol,Automatic,Used,Station wagon,650,0,black,Raddolugama,5540000.0
Suzuki,Spacia,2024,0,4000.0,4000.0,Hybrid,Automatic,Brand New,Station wagon,650,0,white,Madawala Bazaar,9375000.0
Toyota,Premio,2012,12,96000.0,7384.615384615385,Petrol,Manual,Used,Hatchback,1500,0,white,Agaliya,8750000.0
Suzuki,Wagon R,2014,10,120500.0,10954.545454545454,Petrol,Automatic,Used,Liftback,650,0,silver,Hokandara Find Out More,5500000.0
Mitsubishi,Lancer,2002,22,170000.0,7391.304347826087,Petrol,Manual,Used,Hatchback,1500,0,gray,Kurunegala Find Out More,6000000.0
Suzuki,Alto,2015,9,112438.5,11243.85,Petrol,Manual,Used,Liftback,800,0,white,Gampola Find Out More,4000000.0
Suzuki,Wagon R,2018,6,68000.0,9714.285714285714,Petrol,Automatic,Used,Hatchback,650,0,silver,Gampaha,6525000.0
Suzuki,Alto,2013,11,130000.0,10833.333333333334,Petrol,Manual,Used,Hatchback,800,0,other,Horana Find Out More,3500000.0
Mitsubishi,Lancer,1982,42,223300.0,5193.023255813953,Petrol,Manual,Used,Station wagon,1400,0,silver,Rambukkana,850000.0
Datsun,Redi Go,2016,8,47090.0,5232.222222222223,Petrol,Manual,Used,Hatchback,800,0,green,Padukka,3350000.0
Suzuki,Maruti,2011,13,93000.0,6642.857142857143,Petrol,Manual,Used,Hatchback,800,0,black,Morontuduwa,2275000.0
Toyota,Aqua,2012,12,160000.0,12307.692307692309,Hybrid,Automatic,Used,Hatchback,1490,0,orange,Dehiwala,6700000.0
Micro,Panda,2018,6,52000.0,7428.571428571428,Petrol,Manual,Used,Hatchback,1000,0,other,Godagama,4000000.0
Toyota,Vios,2003,21,173000.0,7863.636363636364,Petrol,Automatic,Used,Hatchback,1500,0,gold,Gampaha,5000000.0
Suzuki,Wagon R,2007,17,1000.0,55.55555555555556,Petrol,Manual,Used,Hatchback,1500,0,white,Piliyandala,4200000.0
Chery,QQ,2007,17,65900.0,3661.1111111111113,Petrol,Manual,Used,Hatchback,800,0,green,Padukka,1790000.0
Nissan,Sunny,1996,28,150000.0,5172.413793103448,Petrol,Automatic,Used,Saloon,1500,0,gold,Matale,3275000.0
Toyota,Vitz,2007,17,226000.0,12555.555555555555,Petrol,Automatic,Used,Hatchback,1000,0,silver,Kurunegala,5185000.0
Toyota,Carina,1998,26,181500.0,6722.222222222223,Petrol,Automatic,Used,Liftback,1500,0,other,Bingiriya Find Out More,3500000.0
Daihatsu,Tanto,2017,7,94000.0,11750.0,Petrol,Automatic,Used,Liftback,1000,0,red,Murunkan Find Out More,7000000.0
Suzuki,Alto,2015,9,75000.0,7500.0,Petrol,Other,Used,Hatchback,1000,0,black,Battaramulla,3850000.0
Toyota,Alpha,2012,12,140000.0,10769.23076923077,Hybrid,Automatic,Used,Hatchback,1800,0,silver,Marawila,11800000.0
Honda,Aria,2008,16,199000.0,11705.882352941177,Petrol,Automatic,Used,Saloon,1500,0,gray,Anuradhapura,5100000.0
Suzuki,Wagon R,2016,8,114000.0,12666.666666666666,Petrol,Automatic,Used,Hatchback,650,0,white,Gampaha,5875000.0
Suzuki,Wagon R,2017,7,130000.0,16250.0,Hybrid,Automatic,Used,Liftback,660,0,white,Maharagama,6150000.0
Suzuki,Wagon R,2018,6,69000.0,9857.142857142857,Petrol,Automatic,Used,Liftback,660,0,white,Maharagama,7100000.0
Suzuki,Wagon R,2014,10,133000.0,12090.90909090909,Petrol,Automatic,Used,Hatchback,0,0,red,Kurunegala,5450000.0
Toyota,Vitz,2017,7,94000.0,11750.0,Petrol,Automatic,Used,Hatchback,1000,0,black,Anuradhapura,7490000.0
Honda,N BOX,2023,1,6600.0,3300.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,black,Kottawa,7600000.0
KIA,Mentor,2000,24,65000.0,2600.0,Petrol,Automatic,Used,Saloon,1500,0,black,Ja-Ela,1900000.0
Toyota,Aqua,2014,10,93000.0,8454.545454545454,Petrol,Automatic,Used,Hatchback,1496,0,white,Ragama,8600000.0
Suzuki,Wagon R,2018,6,97000.0,13857.142857142857,Petrol,Manual,Used,Liftback,650,0,white,Anuradhapura,7250000.0
Suzuki,Wagon R,2014,10,89000.0,8090.909090909091,Petrol,Automatic,Used,Hatchback,0,0,purple,Hokandara,5300000.0
Toyota,Vitz,2017,7,91000.0,11375.0,Hybrid,Automatic,Used,Saloon,1000,0,white,Anuradhapura,7850000.0
Suzuki,Wagon R,2018,6,69000.0,9857.142857142857,Petrol,Automatic,Used,Unknown,0,0,white,Athurugiriya,7300000.0
Toyota,Axio,2015,9,168000.0,16800.0,Petrol,Automatic,Used,Hatchback,0,0,silver,Rajagiriya,8500000.0
Toyota,Axio,2014,10,145000.0,13181.818181818182,Petrol,Automatic,Used,Hatchback,1500,0,white,Athurugiriya,8300000.0
Honda,ARIA,2003,21,140000.0,6363.636363636364,Petrol,Automatic,Used,Saloon,1500,0,gold,Godagama,5400000.0
Toyota,Axio,2015,9,160000.0,16000.0,Hybrid,Automatic,Used,Saloon,1500,0,white,Wattala,9950000.0
Toyota,Aqua,2013,11,140000.0,11666.666666666666,Petrol,Automatic,Reconditioned,Hatchback,1500,0,black,Matara,7350000.0
Suzuki,Wagon R,2016,8,90000.0,10000.0,Petrol,Automatic,Reconditioned,Hatchback,650,0,red,Galle,5700000.0
Mazda,2,2019,5,40000.0,6666.666666666667,Petrol,Automatic,Used,Sedan,1500,0,black,Athurugiriya,14500000.0
Toyota,Aqua,2014,10,123000.0,11181.818181818182,Hybrid,Automatic,Used,Hatchback,1496,0,white,Jambugahapitiya,8900000.0
Volkswagen,Beetle,2017,7,101000.0,12625.0,Petrol,Automatic,Used,Sedan,1200,0,other,Nugegoda,13200000.0
Geely,Panda,2015,9,67000.0,6700.0,Petrol,Manual,Used,Hatchback,1000,0,black,Kottawa,2795000.0
KIA,Picanto,2016,8,72000.0,8000.0,Petrol,Automatic,Brand New,Hatchback,1000,0,red,Athurugiriya,5300000.0
Mitsubishi,Lancer,1982,42,223300.0,5193.023255813953,Petrol,Manual,Used,Hatchback,1300,0,black,Wariyapola Find Out More,790000.0
Suzuki,Cultus,1995,29,114000.0,3800.0,Petrol,Manual,Used,Hatchback,1300,0,other,Kalubowila,2700000.0
Mitsubishi,eK,2024,0,3500.0,3500.0,Hybrid,Automatic,Brand New,Liftback,660,0,black,Kottawa Find Out More,7250000.0
Honda,Fit,2012,12,159000.0,12230.76923076923,Petrol,Automatic,Used,Hatchback,1330,0,silver,Wattala,6200000.0
Toyota,Prius,2012,12,160000.0,12307.692307692309,Hybrid,Automatic,Used,Hatchback,17900000,0,white,Dehiwala,9500000.0
Suzuki,Wagon R,2014,10,112000.0,10181.818181818182,Hybrid,Automatic,Used,Station wagon,998,0,white,Anuradhapura,5000000.0
Suzuki,Alto,1998,26,165000.0,6111.111111111111,Petrol,Manual,Used,Liftback,660,0,blue,Pilimatalawa,1400000.0
Toyota,Carina,2000,24,220000.0,8800.0,Petrol,Automatic,Used,Sedan,1500,0,other,Monaragala,4875000.0
Toyota,Axio,2024,0,3500.0,3500.0,Hybrid,Automatic,Brand New,Sedan,1500,0,silver,Kottawa Find Out More,13800000.0
Honda,Grace,2015,9,160000.0,16000.0,Hybrid,Automatic,Used,Saloon,1000,0,maroon,Kadugannawa,8850000.0
Nissan,FB 15,1998,26,220000.0,8148.148148148148,Petrol,Automatic,Used,Saloon,1500,0,silver,Kekirawa,4100000.0
Honda,Insight,2009,15,172000.0,10750.0,Petrol,Automatic,Used,Liftback,1234,0,white,Kiribathgoda,7290000.0
Toyota,Aqua,2013,11,216000.0,18000.0,Hybrid,Automatic,Used,Hatchback,1490,0,black,Anuradhapura,6950000.0
Toyota,Wigo,2018,6,90000.0,12857.142857142857,Petrol,Automatic,Used,Hatchback,998,0,red,Kurunegala,6200000.0
Suzuki,Alto,2015,9,88487.0,8848.7,Petrol,Manual,Used,Hatchback,800,0,black,Wattala,3890000.0
Suzuki,Swift,2007,17,137424.0,7634.666666666667,Petrol,Automatic,Used,Hatchback,1300,0,blue,Dehiwala,5175000.0
Toyota,Axio,2017,7,79000.0,9875.0,Petrol,Automatic,Used,Hatchback,1500,0,white,Nikaweratiya,10800000.0
Suzuki,Wagon R,2023,1,2000.0,1000.0,Petrol,Automatic,Brand New,Liftback,650,0,red,Kandy,7050000.0
Honda,Fit,2015,9,146152.0,14615.2,Hybrid,Automatic,Used,Hatchback,1500,0,silver,Bandaragama,8300000.0
Suzuki,Ignis,2016,8,86990.0,9665.555555555555,Petrol,Automatic,Used,Hatchback,1240,0,red,Kiribathgoda,6130000.0
Honda,Grace,2015,9,135000.0,13500.0,Hybrid,Automatic,Used,Sedan,1500,0,white,Ragama,9100000.0
Honda,Civic,2018,6,84000.0,12000.0,Petrol,Automatic,Used,Saloon,1000,0,black,Pannipitiya,12700000.0
Suzuki,Alto,2015,9,78000.0,7800.0,Petrol,Manual,Used,Liftback,800,0,silver,Kalmunai,3800000.0
Nissan,Sunny,2004,20,280000.0,13333.333333333334,Petrol,Manual,Used,Saloon,1300,0,green,Piliyandala,4060000.0
Suzuki,Alto,2013,11,92929.0,7744.083333333333,Petrol,Manual,Used,Hatchback,1000,0,red,Gampaha,3550000.0
Toyota,Vitz,2016,8,154000.0,17111.11111111111,Petrol,Automatic,Used,Hatchback,1300,0,silver,Aluthkade (Colombo 12),7000000.0
Nissan,Clipper,2023,1,6600.0,3300.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,white,Kottawa,6900000.0
Toyota,Corolla,1992,32,123456.0,3741.090909090909,Petrol,Manual,Used,Saloon,1500,0,white,Anamaduwa,3000000.0
Suzuki,XBee,2023,1,6600.0,3300.0,Hybrid,Automatic,Reconditioned,Hatchback,660,0,other,Kottawa,9350000.0
Suzuki,Wagon R,2017,7,150000.0,18750.0,Petrol,Automatic,Used,Hatchback,660,0,white,Anuradhapura,5200000.0
Nissan,Dayz,2024,0,6600.0,6600.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,other,Kottawa,7250000.0
Daihatsu,Taft,2023,1,6600.0,3300.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,purple,Kottawa,7600000.0
Nissan,Dayz,2024,0,6600.0,6600.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,black,Kottawa,7150000.0
Mitsubishi,eK,2023,1,6600.0,3300.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,silver,Kottawa,6925000.0
Suzuki,Hustler,2016,8,126000.0,14000.0,Petrol,Automatic,Used,Hatchback,660,0,green,Boralesgamuwa,5890000.0
Suzuki,Wagon R,2015,9,136000.0,13600.0,Hybrid,Automatic,Used,Hatchback,650,0,black,Malabe,5690000.0
Honda,N BOX,2023,1,6600.0,3300.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,silver,Kottawa,7575000.0
Toyota,Axio,2024,0,5000.0,5000.0,Hybrid,Automatic,Brand New,Hatchback,1500,0,silver,Kottawa,13800000.0
Honda,N BOX,2023,1,6600.0,3300.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,green,Kottawa,7575000.0
Suzuki,Wagon R,2015,9,158000.0,15800.0,Petrol,Automatic,Used,Sedan,650,0,red,Batticaloa,5900000.0
Suzuki,Wagon R,2018,6,85000.0,12142.857142857143,Petrol,Automatic,Used,Sedan,650,0,white,Kalmunai,6950000.0
Suzuki,Spacia,2018,6,75000.0,10714.285714285714,Petrol,Automatic,Used,Unknown,660,0,white,Gampaha,7150000.0
Toyota,Passo,2023,1,6600.0,3300.0,Petrol,Automatic,Reconditioned,Hatchback,660,0,silver,Kottawa,8350000.0
Honda,Civic,2018,6,48000.0,6857.142857142857,Petrol,Automatic,Used,Sedan,1500,0,blue,Kohuwala,12900000.0
Perodua,Viva,2009,15,150000.0,9375.0,Petrol,Manual,Used,Hatchback,1000,0,black,Delgoda,3850000.0
Nissan,Note,2023,1,2000.0,1000.0,Petrol,Automatic,Brand New,Hatchback,1198,0,maroon,Horana,11000000.0
Daihatsu,Taft,2023,1,2000.0,1000.0,Petrol,Automatic,Brand New,Hatchback,658,0,black,Horana,8300000.0
Daihatsu,Taft,2023,1,6600.0,3300.0,Petrol,Automatic,Brand New,Hatchback,658,0,blue,Horana Find Out More,8300000.0
Toyota,Vitz,2018,6,79000.0,11285.714285714286,Hybrid,Automatic,Used,Hatchback,1496,0,white,Gampaha,7700000.0
Nissan,Note,2023,1,500.0,250.0,Petrol,Automatic,Brand New,Hatchback,1198,0,purple,Anuradhapura,11000000.0
Honda,Fit,2011,13,110000.0,7857.142857142857,Petrol,Automatic,Used,Hatchback,1339,0,silver,Moratuwa,7000000.0
Suzuki,Celerio,2015,9,80000.0,8000.0,Petrol,Automatic,Used,Hatchback,1000,0,white,Kalmunai,5200000.0
Toyota,Corolla,2002,22,175000.0,7608.695652173913,Petrol,Automatic,Used,Saloon,1500,0,silver,Wattala,5400000.0
KIA,Picanto,2016,8,45000.0,5000.0,Petrol,Manual,Used,Hatchback,660,0,gray,Boralesgamuwa,5975000.0
Chery,QQ,2010,14,125000.0,8333.333333333334,Petrol,Manual,Used,Sedan,800,0,silver,Batticaloa,2200000.0
Suzuki,Wagon R,2017,7,60000.0,7500.0,Hybrid,Automatic,Used,Hatchback,650,0,silver,Marawila,6750000.0
Suzuki,Celerio,2018,6,64000.0,9142.857142857143,Petrol,Automatic,Used,Hatchback,1000,0,white,Kadawatha,5725000.0
Suzuki,Celerio,2016,8,115000.0,12777.777777777777,Petrol,Automatic,Used,Hatchback,1000,0,white,Kadawatha,5290000.0
Perodua,Axia,2017,7,119000.0,14875.0,Petrol,Automatic,Used,Hatchback,1000,0,blue,Kadawatha,5790000.0
Suzuki,Wagon R,2014,10,83000.0,7545.454545454545,Hybrid,Automatic,Used,Unknown,660,0,white,Athurugiriya,6000000.0
Perodua,Axia,2017,7,111000.0,13875.0,Petrol,Automatic,Used,Hatchback,1000,0,white,Kadawatha,5750000.0
Suzuki,Celerio,2018,6,64000.0,9142.857142857143,Petrol,Automatic,Used,Hatchback,1000,0,red,Kadawatha,5390000.0
Honda,Grace,2017,7,88500.0,11062.5,Hybrid,Automatic,Used,Saloon,1500,0,purple,Hapugala,9800000.0
Suzuki,Alto,2014,10,200000.0,18181.81818181818,Petrol,Manual,Used,Hatchback,800,0,gray,Kundasale,3700000.0
Toyota,Aqua,2013,11,152600.0,12716.666666666666,Petrol,Automatic,Used,Saloon,1500,0,other,Nittambuwa,7025000.0
Toyota,Allion,2005,19,210000.0,10500.0,Petrol,Automatic,Used,Liftback,1500,0,white,Kiribathgoda,6700000.0
BMW,M Series,2014,10,107000.0,9727.272727272728,Diesel,Automatic,Used,Saloon,2000,1,white,Gampaha,22000000.0
Nissan,Bluebird,2004,20,190000.0,9047.619047619048,Petrol,Automatic,Brand New,Sedan,1490,0,gold,Monaragala,4500000.0
Hyundai,Eon,2017,7,48000.0,6000.0,Petrol,Automatic,Used,Liftback,800,0,white,Kalmunai,4200000.0
Nissan,March,2003,21,100000.0,4545.454545454545,Petrol,Automatic,Used,Unknown,900,0,green,Dambulla,3450000.0
Suzuki,Wagon R,2018,6,76000.0,10857.142857142857,Petrol,Automatic,Used,Hatchback,650,0,orange,Panadura Find Out More,5995000.0
Micro,MX7,2012,12,136000.0,10461.538461538461,Petrol,Manual,Used,Sedan,1500,0,red,Panadura Find Out More,3295000.0
Suzuki,Wagon R,2024,0,3400.0,3400.0,Hybrid,Automatic,Brand New,Hatchback,690,0,gray,Kurunegala,7500000.0
Daihatsu,Mira,2024,0,3500.0,3500.0,Hybrid,Automatic,Brand New,Hatchback,690,0,red,Kurunegala,6500000.0
Suzuki,Wagon R,2023,1,3500.0,1750.0,Hybrid,Automatic,Brand New,Hatchback,690,0,white,Kurunegala,7200000.0
Toyota,Yaris,2023,1,3500.0,1750.0,Hybrid,Automatic,Brand New,Hatchback,690,0,white,Kurunegala,8500000.0
Toyota,Corsa,1998,26,183000.0,6777.777777777777,Petrol,Automatic,Used,Saloon,1500,0,silver,Kandana,4400000.0
Perodua,Elite,2012,12,103000.0,7923.076923076923,Petrol,Automatic,Used,Hatchback,1000,0,silver,Adampan,4350000.0
Toyota,Aqua,2015,9,129000.0,12900.0,Hybrid,Automatic,Used,Hatchback,1500,0,black,Horana,7950000.0
Daihatsu,Move,2017,7,61000.0,7625.0,Petrol,Automatic,Used,Unknown,658,0,gray,Pallekelle,6400000.0
Toyota,Premio,2010,14,235000.0,15666.666666666666,Petrol,Automatic,Used,Saloon,1790,0,silver,Borella (Colombo 08),8500000.0
Toyota,Axio,2015,9,115000.0,11500.0,Hybrid,Automatic,Used,Saloon,1500,0,maroon,Bombuwala,9400000.0
Mazda,Familia,2001,23,147467.5,6144.479166666667,Petrol,Manual,Used,Saloon,1005,0,blue,Meegoda Find Out More,3870000.0
BMW,3 Series,2011,13,120000.0,8571.42857142857,Diesel,Automatic,Used,Hatchback,2000,1,white,Kadawatha,13000000.0
Nissan,Note,2024,0,8200.0,8200.0,Hybrid,Automatic,Used,Hatchback,1200,0,gray,Kadawatha,12890000.0
Suzuki,Spacia,2018,6,130000.0,18571.428571428572,Hybrid,Automatic,Used,Sedan,660,0,blue,Pannipitiya,7450000.0
Suzuki,Alto,2015,9,128000.0,12800.0,Petrol,Manual,Used,Liftback,800,0,silver,Colombo Fort (Colombo 01),3700000.0
Toyota,Tercel,1996,28,190000.0,6551.724137931034,Petrol,Manual,Used,Sedan,1290,0,red,Alawwa Find Out More,2750000.0
Suzuki,A Star,2012,12,119678.0,9206.0,Petrol,Manual,Used,Hatchback,1000,0,brown,Katunayake,3850000.0
Mitsubishi,Lancer,1990,34,140000.0,4000.0,Petrol,Manual,Used,Liftback,1300,0,white,Anuradhapura Find Out More,4300000.0
Toyota,Vitz,2010,14,200000.0,13333.333333333334,Petrol,Automatic,Used,Unknown,1300,0,silver,Matara,5800000.0
Suzuki,Alto,2015,9,103000.0,10300.0,Petrol,Manual,Used,Liftback,800,0,black,Homagama,3675000.0
Toyota,Starlet,2000,24,75000.0,3000.0,Petrol,Manual,Used,Hatchback,1000,0,black,Katugastota,3625000.0
Mitsubishi,Lancer,2003,21,100000.0,4545.454545454545,Petrol,Manual,Used,Saloon,1300,0,black,Mahiyanganaya,5600000.0
Mitsubishi,Lancer,1992,32,100000.0,3030.3030303030305,Petrol,Manual,Used,Saloon,1000,0,blue,Polonnaruwa,4600000.0
Toyota,DX Wagon,1990,34,100000.0,2857.1428571428573,Petrol,Manual,Used,Station wagon,1300,0,green,Badulla,1900000.0
Lexus,LX,2014,10,131500.0,11954.545454545454,Petrol,Manual,Used,Sedan,1500,0,white,Panadura,14500000.0
Suzuki,Wagon R,2024,0,4500.0,4500.0,Petrol,Automatic,Brand New,Station wagon,660,0,white,Kandana,7650000.0
Suzuki,Swift,2004,20,187654.0,8935.904761904761,Petrol,Automatic,Used,Hatchback,1300,0,white,Katunayake,4150000.0
Ford,Laser,1998,26,100000.0,3703.703703703704,Petrol,Manual,Used,Saloon,1600,0,white,Moratuwa,2775000.0
Mitsubishi,Lancer,2002,22,170000.0,7391.304347826087,Petrol,Manual,Used,Saloon,1500,0,white,Gampaha,5475000.0
Perodua,Elite,2011,13,112000.0,8000.0,Petrol,Automatic,Used,Hatchback,1000,0,black,Moratuwa,4285000.0
Perodua,Axia,2016,8,167236.0,18581.777777777777,Petrol,Automatic,Used,Hatchback,1000,0,silver,Moratuwa,5650000.0
Suzuki,Wagon R,2014,10,63710.0,5791.818181818182,Petrol,Automatic,Used,Station wagon,660,0,black,Welimada,5600000.0
Toyota,Yaris Ativ,2017,7,85000.0,10625.0,Petrol,Manual,Used,Saloon,1329,0,black,Kadawatha,8975000.0
Mitsubishi,Lancer,2002,22,200000.0,8695.652173913044,Petrol,Manual,Used,Saloon,1300,0,white,Anuradhapura,4300000.0
Renault,KWID,2016,8,120724.0,13413.777777777777,Petrol,Manual,Used,Hatchback,800,0,white,Moratuwa,3785000.0
Suzuki,Wagon R,2017,7,90930.0,11366.25,Hybrid,Automatic,Used,Hatchback,650,0,maroon,Moratuwa,6950000.0
BMW,5 Series,2003,21,218136.0,9915.272727272728,Petrol,Automatic,Used,Saloon,2171,1,silver,Negombo,8900000.0
KIA,Picanto,2016,8,145000.0,16111.111111111111,Petrol,Automatic,Used,Hatchback,1000,0,white,Nugegoda,5750000.0
Toyota,Vitz,2007,17,128000.0,7111.111111111111,Petrol,Automatic,Used,Hatchback,1000,0,white,Akurana,5400000.0
Daihatsu,Taft,2023,1,31000.0,15500.0,Petrol,Automatic,Brand New,Hatchback,660,0,black,Horana,8275000.0
KIA,Rio,2002,22,150000.0,6521.739130434783,Petrol,Automatic,Used,Hatchback,1500,0,silver,Narahenpita (Colombo 05),2550000.0
Suzuki,Wagon R,2018,6,93000.0,13285.714285714286,Hybrid,Automatic,Used,Hatchback,660,0,white,Anuradhapura,6550000.0
Nissan,Bluebird,2000,24,169000.0,6760.0,Petrol,Automatic,Used,Sedan,1800,0,maroon,Ukuwela,4200000.0
Perodua,Bezza,2017,7,140000.0,17500.0,Petrol,Automatic,Used,Saloon,998,0,silver,Talawatugoda,6120000.0
Suzuki,Swift,2004,20,119000.0,5666.666666666667,Petrol,Automatic,Used,Hatchback,1300,0,black,Gampaha,4450000.0
Nissan,Roox,2024,0,3500.0,3500.0,Hybrid,Automatic,Brand New,Station wagon,660,0,gray,Bellanwila Find Out More,8675000.0
Suzuki,Alto,2014,10,58000.0,5272.727272727273,Petrol,Manual,Used,Hatchback,650,0,gray,Batticaloa,3800000.0
Honda,Civic,1998,26,191000.0,7074.074074074074,Petrol,Manual,Used,Sedan,1500,0,silver,Kelaniya,4900000.0
KIA,Picanto,2016,8,97000.0,10777.777777777777,Petrol,Automatic,Used,Hatchback,1000,0,white,Kadawatha,5250000.0
Toyota,Vitz,2015,9,92000.0,9200.0,Petrol,Automatic,Used,Station wagon,1000,0,silver,Pannipitiya,6985000.0
Toyota,Vitz,2008,16,152000.0,8941.176470588236,Petrol,Automatic,Used,Hatchback,1000,0,white,Waikkal,5350000.0
Toyota,Vitz,2007,17,149000.0,8277.777777777777,Petrol,Automatic,Used,Hatchback,1000,0,silver,Waikkal,5200000.0
Suzuki,Swift,2009,15,170000.0,10625.0,Petrol,Automatic,Used,Hatchback,1300,0,black,Waikkal,5350000.0
Hyundai,Sonata,2000,24,144000.0,5760.0,Petrol,Automatic,Used,Saloon,1500,0,other,Kalutara,2300000.0
Toyota,Corona,1998,26,180000.0,6666.666666666667,Petrol,Automatic,Used,Sedan,1600,0,white,Ragama,4600000.0
Suzuki,Alto,2011,13,100000.0,7142.857142857143,Petrol,Manual,Used,Hatchback,800,0,black,Gampaha,2950000.0
Toyota,Carina,1985,39,100000.0,2500.0,Petrol,Manual,Used,Sedan,1500,0,white,Kuliyapitiya,890000.0
Nissan,Sunny,1998,26,100000.0,3703.703703703704,Petrol,Manual,Used,Saloon,1300,0,white,Yakkala,2150000.0
Honda,Fit,2014,10,120500.0,10954.545454545454,Petrol,Automatic,Used,Hatchback,990,0,black,Katugastota Find Out More,8100000.0
Honda,S660,2016,8,27000.0,3000.0,Petrol,Automatic,Used,Hatchback,1000,0,white,Borella (Colombo 08),6800000.0
Suzuki,Alto,2016,8,95000.0,10555.555555555555,Petrol,Manual,Used,Liftback,800,0,white,Balangoda Find Out More,3700000.0
Toyota,Yaris,2023,1,27650.0,13825.0,Petrol,Automatic,Used,Hatchback,1000,0,white,Negombo,9400000.0
Toyota,Corolla,1995,29,295000.0,9833.333333333334,Petrol,Manual,Used,Hatchback,1500,0,silver,Katugastota,2800000.0
